Date,Price
9/28/2011,18.162857
9/29/2011,16.17
9/30/2011,16.181429
10/3/2011,16.178572
10/4/2011,16.414286
10/5/2011,17.10857
10/6/2011,17.605715
10/7/2011,16.744286
10/10/2011,15.945714
10/11/2011,15.522857
10/12/2011,16.231428
10/13/2011,16.715714
10/14/2011,16.577143
10/17/2011,16.761429
10/18/2011,15.962857
10/19/2011,15.631429
10/20/2011,15.925714
10/21/2011,16.719999
10/24/2011,16.977142
10/25/2011,11.052857
10/26/2011,11.342857
10/27/2011,11.551429
10/28/2011,12.02
10/31/2011,11.725714
11/1/2011,11.441429
11/2/2011,11.912857
11/3/2011,13.184286
11/4/2011,12.86
11/7/2011,12.975714
11/8/2011,12.924286
11/9/2011,12.578571
11/10/2011,12.16
11/11/2011,12.535714
11/14/2011,12.245714
11/15/2011,12.325714
11/16/2011,11.597143
11/17/2011,10.922857
11/18/2011,11.151429
11/21/2011,10.638571
11/22/2011,10.064286
11/23/2011,9.785714
11/25/2011,9.122857
11/28/2011,9.992857
11/29/2011,9.652857
11/30/2011,9.218571
12/1/2011,9.595714
12/2/2011,9.481429
12/5/2011,10.017143
12/6/2011,9.734286
12/7/2011,10.28
12/8/2011,9.917143
12/9/2011,10.127143
12/12/2011,10.751429
12/13/2011,10.301429
12/14/2011,10.148571
12/15/2011,9.96
12/16/2011,9.974286
12/19/2011,9.592857
12/20/2011,10.2
12/21/2011,10.138571
12/22/2011,10.548571
12/23/2011,10.374286
12/27/2011,10.085714
12/28/2011,9.885714
12/29/2011,9.9
12/30/2011,9.898571
1/3/2012,10.32
1/4/2012,11.492857
1/5/2012,11.328571
1/6/2012,12.327143
1/9/2012,14.025714
1/10/2012,13.69
1/11/2012,13.164286
1/12/2012,13.164286
1/13/2012,13.482857
1/17/2012,13.531429
1/18/2012,14.077143
1/19/2012,14.78
1/20/2012,14.32
1/23/2012,13.422857
1/24/2012,13.238571
1/25/2012,13.577143
1/26/2012,16.572857
1/27/2012,17.684286
1/30/2012,17.918571
1/31/2012,17.171429
2/1/2012,17.567142
2/2/2012,17.714287
2/3/2012,18.061428
2/6/2012,18.464287
2/7/2012,18.268572
2/8/2012,17.714287
2/9/2012,17.834286
2/10/2012,17.704287
2/13/2012,16.9
2/14/2012,17.581429
2/15/2012,17.437143
2/16/2012,17.415714
2/17/2012,17.407143
2/21/2012,16.771429
2/22/2012,16.057142
2/23/2012,16.14143
2/24/2012,15.952857
2/27/2012,15.63
2/28/2012,16.188572
2/29/2012,15.818571
3/1/2012,16.107143
3/2/2012,16.442858
3/5/2012,15.83
3/6/2012,15.304286
3/7/2012,15.027143
3/8/2012,15.438571
3/9/2012,15.59
3/12/2012,15.171429
3/13/2012,15.192857
3/14/2012,15.035714
3/15/2012,15.738571
3/16/2012,15.708571
3/19/2012,16.332857
3/20/2012,16.431429
3/21/2012,17.157143
3/22/2012,16.96143
3/23/2012,17.17
3/26/2012,17.427143
3/27/2012,17.238571
3/28/2012,16.972857
3/29/2012,16.435715
3/30/2012,16.434286
4/2/2012,16.281429
4/3/2012,16.137142
4/4/2012,15.751429
4/5/2012,15.785714
4/9/2012,15.24
4/10/2012,14.56
4/11/2012,14.258571
4/12/2012,14.894286
4/13/2012,14.881429
4/16/2012,14.45
4/17/2012,15.288571
4/18/2012,15.28
4/19/2012,15.298571
4/20/2012,15.158571
4/23/2012,14.548571
4/24/2012,12.525714
4/25/2012,12.335714
4/26/2012,12.152857
4/27/2012,11.962857
4/30/2012,11.448571
5/1/2012,11.622857
5/2/2012,11.747143
5/3/2012,10.852857
5/4/2012,10.448571
5/7/2012,10.492857
5/8/2012,10.398571
5/9/2012,10.621429
5/10/2012,10.345714
5/11/2012,11.054286
5/14/2012,10.994286
5/15/2012,11.068571
5/16/2012,10.6
5/17/2012,10.281429
5/18/2012,9.994286
5/21/2012,10.248571
5/22/2012,9.672857
5/23/2012,10.272857
5/24/2012,10.038571
5/25/2012,10.031429
5/29/2012,9.92
5/30/2012,9.62
5/31/2012,9.062857
6/1/2012,8.992857
6/4/2012,9.285714
6/5/2012,9.261429
6/6/2012,9.411429
6/7/2012,9.234286
6/8/2012,9.377143
6/11/2012,9
6/12/2012,9.002857
6/13/2012,8.975714
6/14/2012,8.951429
6/15/2012,9.398571
6/18/2012,9.532857
6/19/2012,9.975714
6/20/2012,9.737143
6/21/2012,9.405714
6/22/2012,9.694286
6/25/2012,9.575714
6/26/2012,9.542857
6/27/2012,9.498571
6/28/2012,9.622857
6/29/2012,9.784286
7/2/2012,9.692857
7/3/2012,10.291429
7/5/2012,11.674286
7/6/2012,11.698571
7/9/2012,11.855714
7/10/2012,11.461429
7/11/2012,11.662857
7/12/2012,12.138571
7/13/2012,12.128571
7/16/2012,11.854286
7/17/2012,11.682857
7/18/2012,11.61
7/19/2012,11.874286
7/20/2012,11.688571
7/23/2012,11.42
7/24/2012,11.484286
7/25/2012,8.611429
7/26/2012,8.144286
7/27/2012,8.417143
7/30/2012,8.25
7/31/2012,8.121429
8/1/2012,7.785714
8/2/2012,7.695714
8/3/2012,7.701429
8/6/2012,8.112857
8/7/2012,8.271429
8/8/2012,8.257143
8/9/2012,8.272857
8/10/2012,8.557143
8/13/2012,8.558571
8/14/2012,8.822857
8/15/2012,9.037143
8/16/2012,9.187143
8/17/2012,9.098571
8/20/2012,9.177143
8/21/2012,9.371429
8/22/2012,9.342857
8/23/2012,9.15
8/24/2012,9.022857
8/27/2012,8.912857
8/28/2012,8.992857
8/29/2012,9.062857
8/30/2012,8.64
8/31/2012,8.531429
9/4/2012,7.99
9/5/2012,7.851429
9/6/2012,8.092857
9/7/2012,8.094286
9/10/2012,7.988571
9/11/2012,8.165714
9/12/2012,8.172857
9/13/2012,8.285714
9/14/2012,8.645714
9/17/2012,8.145714
9/18/2012,8.008571
9/19/2012,8.148571
9/20/2012,8.391429
9/21/2012,8.255714
9/24/2012,8.055714
9/25/2012,7.685714
9/26/2012,7.875714
9/27/2012,7.935714
9/28/2012,7.777143
10/1/2012,8.007143
10/2/2012,8.065714
10/3/2012,8.94
10/4/2012,9.524286
10/5/2012,9.508571
10/8/2012,10.502857
10/9/2012,9.361429
10/10/2012,9.357143
10/11/2012,9.425714
10/12/2012,9.19
10/15/2012,9.251429
10/16/2012,9.435714
10/17/2012,9.788571
10/18/2012,9.622857
10/19/2012,9.282857
10/22/2012,9.697143
10/23/2012,9.745714
10/24/2012,8.588571
10/25/2012,8.787143
10/26/2012,9.94
10/31/2012,11.32
11/1/2012,11.098571
11/2/2012,10.985714
11/5/2012,11.177143
11/6/2012,10.91
11/7/2012,11.097143
11/8/2012,10.852857
11/9/2012,11.128571
11/12/2012,11.17
11/13/2012,11.372857
11/14/2012,11.397143
11/15/2012,11.64
11/16/2012,11.557143
11/19/2012,11.622857
11/20/2012,11.771429
11/21/2012,11.857143
11/23/2012,11.85
11/26/2012,11.722857
11/27/2012,11.868571
11/28/2012,11.747143
11/29/2012,11.625714
11/30/2012,11.672857
12/3/2012,10.857143
12/4/2012,12.378571
12/5/2012,11.91
12/6/2012,12.31
12/7/2012,12.282857
12/10/2012,12.114286
12/11/2012,12.297143
12/12/2012,12.961429
12/13/2012,13.222857
12/14/2012,13.328571
12/17/2012,13.528571
12/18/2012,13.662857
12/19/2012,13.425714
12/20/2012,13.357143
12/21/2012,13.048571
12/24/2012,12.89
12/26/2012,12.95
12/27/2012,12.928571
12/28/2012,12.761429
12/31/2012,13.227143
1/2/2013,13.144286
1/3/2013,13.798571
1/4/2013,13.711429
1/7/2013,14.171429
1/8/2013,13.88
1/9/2013,13.701429
1/10/2013,14
1/11/2013,14.47
1/14/2013,14.778571
1/15/2013,14.527143
1/16/2013,13.925714
1/17/2013,13.957143
1/18/2013,14.167143
1/22/2013,13.972857
1/23/2013,14.751429
1/24/2013,20.98
1/25/2013,24.222857
1/28/2013,23.158571
1/29/2013,24.16
1/30/2013,23.957144
1/31/2013,23.605715
2/1/2013,23.542856
2/4/2013,24.962856
2/5/2013,24.912857
2/6/2013,26.344286
2/7/2013,25.994286
2/8/2013,25.852858
2/11/2013,25.412857
2/12/2013,25.421429
2/13/2013,26.610001
2/14/2013,26.771429
2/15/2013,27.072857
2/19/2013,28.064285
2/20/2013,26.731428
2/21/2013,26.735714
2/22/2013,25.694286
2/25/2013,25.617144
2/26/2013,26.298571
2/27/2013,26.331429
2/28/2013,26.86857
3/1/2013,27.052856
3/4/2013,25.887142
3/5/2013,25.96143
3/6/2013,26.134287
3/7/2013,25.937143
3/8/2013,26.385714
3/11/2013,25.77857
3/12/2013,26.015715
3/13/2013,27.48
3/14/2013,26.91
3/15/2013,26.407143
3/18/2013,26.512857
3/19/2013,25.91
3/20/2013,26.15
3/21/2013,25.998571
3/22/2013,25.9
3/25/2013,25.827143
3/26/2013,27.23
3/27/2013,27.177143
3/28/2013,27.040001
4/1/2013,26.061428
4/2/2013,25.241428
4/3/2013,24.248571
4/4/2013,23.812857
4/5/2013,23.522858
4/8/2013,23.294287
4/9/2013,24.194286
4/10/2013,23.724285
4/11/2013,24.715714
4/12/2013,24.742857
4/15/2013,25.214287
4/16/2013,25.121429
4/17/2013,24.194286
4/18/2013,23.402857
4/19/2013,23.338572
4/22/2013,24.91
4/23/2013,30.998571
4/24/2013,30.959999
4/25/2013,30.535713
4/26/2013,30.792856
4/29/2013,30.715714
4/30/2013,30.867144
5/1/2013,30.415714
5/2/2013,30.64143
5/3/2013,30.492857
5/6/2013,30.098572
5/7/2013,29.464287
5/8/2013,29.80143
5/9/2013,30.915714
5/10/2013,31.098572
5/13/2013,32.76857
5/14/2013,33.424286
5/15/2013,34.771427
5/16/2013,33.861427
5/17/2013,34.142857
5/20/2013,34.221428
5/21/2013,33.869999
5/22/2013,32.651428
5/23/2013,32.311428
5/24/2013,32.677143
5/28/2013,30.598572
5/29/2013,30.762857
5/30/2013,31.808571
5/31/2013,32.32143
6/3/2013,31.709999
6/4/2013,32.187141
6/5/2013,31.922857
6/6/2013,31.105715
6/7/2013,31.459999
6/10/2013,31.561428
6/11/2013,30.637142
6/12/2013,29.662857
6/13/2013,30.77
6/14/2013,30.57
6/17/2013,32.747143
6/18/2013,32.689999
6/19/2013,33.187141
6/20/2013,31.931429
6/21/2013,30.985714
6/24/2013,30.799999
6/25/2013,30.414286
6/26/2013,30.299999
6/27/2013,30.709999
6/28/2013,30.155714
7/1/2013,32.040001
7/2/2013,31.637142
7/3/2013,31.558571
7/5/2013,32.157143
7/8/2013,33.299999
7/9/2013,35.34
7/10/2013,34.831429
7/11/2013,34.881428
7/12/2013,36.751431
7/15/2013,36.854286
7/16/2013,37.21143
7/17/2013,38.274284
7/18/2013,38.058571
7/19/2013,37.797142
7/22/2013,37.422855
7/23/2013,35.751431
7/24/2013,34.471428
7/25/2013,35.248569
7/26/2013,35.187141
7/29/2013,34.994286
7/30/2013,34.822857
7/31/2013,34.925713
8/1/2013,35.58857
8/2/2013,35.168571
8/5/2013,36.262856
8/6/2013,36.557144
8/7/2013,35.601429
8/8/2013,35.771427
8/9/2013,36.107143
8/12/2013,36.657143
8/13/2013,37.027142
8/14/2013,37.401428
8/15/2013,36.201427
8/16/2013,36.98143
8/19/2013,37.111427
8/20/2013,39.041428
8/21/2013,38.624287
8/22/2013,38.535713
8/23/2013,39.765713
8/26/2013,40.388573
8/27/2013,39.434284
8/28/2013,40.48
8/29/2013,41.121429
8/30/2013,40.558571
9/3/2013,41.285713
9/4/2013,41.775715
9/5/2013,42.158569
9/6/2013,41.648571
9/9/2013,42.021427
9/10/2013,44.722858
9/11/2013,44.042858
9/12/2013,43.058571
9/13/2013,43.664288
9/16/2013,43.165714
9/17/2013,42.792858
9/18/2013,43.845715
9/19/2013,43.642857
9/20/2013,44.832855
9/23/2013,43.148571
9/24/2013,43.784286
9/25/2013,43.877144
9/26/2013,44.787144
9/27/2013,44.628571
9/30/2013,44.172855
10/1/2013,46.374287
10/2/2013,47.247143
10/3/2013,45.959999
10/4/2013,46.751431
10/7/2013,45.451427
10/8/2013,43.188572
10/9/2013,41.204285
10/10/2013,43.427143
10/11/2013,42.978573
10/14/2013,46.337143
10/15/2013,45.955715
10/16/2013,46.125713
10/17/2013,47.157143
10/18/2013,47.642857
10/21/2013,50.712856
10/22/2013,46.074287
10/23/2013,47.177143
10/24/2013,47.317142
10/25/2013,46.861427
10/28/2013,44.857143
10/29/2013,46.757141
10/30/2013,45.44857
10/31/2013,46.068569
11/1/2013,47.03857
11/4/2013,48.228573
11/5/2013,48.785713
11/6/2013,47.947144
11/7/2013,46.694286
11/8/2013,47.842857
11/11/2013,48.272858
11/12/2013,47.675713
11/13/2013,47.897144
11/14/2013,48.938572
11/15/2013,49.965714
11/18/2013,48.824287
11/19/2013,48.184284
11/20/2013,48.502857
11/21/2013,49.785713
11/22/2013,49.692856
11/25/2013,50.034286
11/26/2013,50.742859
11/27/2013,51.784286
11/29/2013,52.257141
12/2/2013,51.988571
12/3/2013,51.848572
12/4/2013,50.895714
12/5/2013,51.151428
12/6/2013,50.634285
12/9/2013,50.810001
12/10/2013,51.871429
12/11/2013,51.997143
12/12/2013,53.332855
12/13/2013,52.709999
12/16/2013,52.330002
12/17/2013,53.552856
12/18/2013,53.748569
12/19/2013,53.82
12/20/2013,53.667145
12/23/2013,54.368572
12/24/2013,54.055714
12/26/2013,53.847141
12/27/2013,52.5
12/30/2013,52.427143
12/31/2013,52.595715
1/2/2014,51.831429
1/3/2014,51.871429
1/6/2014,51.367142
1/7/2014,48.5
1/8/2014,48.712856
1/9/2014,48.150002
1/10/2014,47.44857
1/13/2014,48.115715
1/14/2014,48.279999
1/15/2014,47.197144
1/16/2014,47.382858
1/17/2014,47.148571
1/21/2014,46.958572
1/22/2014,47.675713
1/23/2014,55.531429
1/24/2014,55.154285
1/27/2014,54.46143
1/28/2014,58.110001
1/29/2014,57.202858
1/30/2014,57.810001
1/31/2014,58.475716
2/3/2014,57.76857
2/4/2014,57.987144
2/5/2014,57.774284
2/6/2014,58.272858
2/7/2014,61.425713
2/10/2014,61.491428
2/11/2014,61.998569
2/12/2014,61.275715
2/13/2014,62.364285
2/14/2014,62.215714
2/18/2014,62.407143
2/19/2014,61.175713
2/20/2014,62.135715
2/21/2014,61.747143
2/24/2014,63.857143
2/25/2014,64.718575
2/26/2014,64.112854
2/27/2014,64.604286
2/28/2014,63.66143
3/3/2014,63.655712
3/4/2014,64.997147
3/5/2014,64.785713
3/6/2014,64.358574
3/7/2014,64.052856
3/10/2014,62.849998
3/11/2014,62.497143
3/12/2014,62.368572
3/13/2014,61.437141
3/14/2014,60.64143
3/17/2014,60.388573
3/18/2014,60.035713
3/19/2014,60.012856
3/20/2014,60.610001
3/21/2014,57.998569
3/24/2014,54.128571
3/25/2014,52.977142
3/26/2014,53.182858
3/27/2014,52.025715
3/28/2014,51.267143
3/31/2014,50.290001
4/1/2014,52.098572
4/2/2014,51.84
4/3/2014,50.669998
4/4/2014,48.187141
4/7/2014,48.285713
4/8/2014,49.841431
4/9/2014,50.432858
4/10/2014,47.818569
4/11/2014,46.672855
4/14/2014,47.368572
4/15/2014,46.610001
4/16/2014,47.344288
4/17/2014,49.39143
4/21/2014,49.784286
4/22/2014,53.271427
4/23/2014,50.5
4/24/2014,49.152859
4/25/2014,46.011429
4/28/2014,44.887142
4/29/2014,45.695713
4/30/2014,46.005714
5/1/2014,48.074287
5/2/2014,48.664288
5/5/2014,49.197144
5/6/2014,46.598572
5/7/2014,45.791428
5/8/2014,45.951427
5/9/2014,46.935715
5/12/2014,49.349998
5/13/2014,49.591431
5/14/2014,50.26857
5/15/2014,49.169998
5/16/2014,49.982857
5/19/2014,52.07143
5/20/2014,53.095715
5/21/2014,55.799999
5/22/2014,55.971428
5/23/2014,57.478573
5/27/2014,56.972858
5/28/2014,57.32
5/29/2014,59.314285
5/30/2014,59.689999
6/2/2014,60.294285
6/3/2014,59.652859
6/4/2014,60.458572
6/5/2014,61.192856
6/6/2014,61.447144
6/9/2014,60.441429
6/10/2014,61.184284
6/11/2014,61.42857
6/12/2014,60.349998
6/13/2014,61.101429
6/16/2014,61.465714
6/17/2014,63.378571
6/18/2014,64.097145
6/19/2014,63.055714
6/20/2014,62.882858
6/23/2014,62.78857
6/24/2014,62.337143
6/25/2014,63.458572
6/26/2014,62.80143
6/27/2014,63.154285
6/30/2014,62.942856
7/1/2014,67.585716
7/2/2014,66.677139
7/3/2014,67.478569
7/7/2014,65.802856
7/8/2014,63.578571
7/9/2014,63.285713
7/10/2014,62.650002
7/11/2014,62.851429
7/14/2014,64.654289
7/15/2014,64.155716
7/16/2014,63.491428
7/17/2014,62.765713
7/18/2014,63.452858
7/21/2014,64.564285
7/22/2014,61.584286
7/23/2014,61.128571
7/24/2014,60.76857
7/25/2014,60.265713
7/28/2014,60.665714
7/29/2014,60.611427
7/30/2014,62.05143
7/31/2014,60.388573
8/1/2014,60.771427
8/4/2014,60.385715
8/5/2014,60.407143
8/6/2014,61.471428
8/7/2014,64.238571
8/8/2014,63.692856
8/11/2014,64.505714
8/12/2014,63.772858
8/13/2014,64.504288
8/14/2014,64.410004
8/15/2014,65.58429
8/18/2014,66.571426
8/19/2014,66.878571
8/20/2014,67.455711
8/21/2014,67.435715
8/22/2014,68.455711
8/25/2014,68.704285
8/26/2014,68.480003
8/27/2014,67.814285
8/28/2014,67.887146
8/29/2014,68.234283
9/2/2014,68.085716
9/3/2014,68.19857
9/4/2014,67.524284
9/5/2014,67.954285
9/8/2014,68.475716
9/9/2014,68.43
9/10/2014,69.19857
9/11/2014,68.794289
9/12/2014,68.078568
9/15/2014,65.39286
9/16/2014,65.272858
9/17/2014,64.932854
9/18/2014,65.572861
9/19/2014,65.360001
9/22/2014,63.254288
9/23/2014,63.414288
9/24/2014,64.365715
9/25/2014,63.355713
9/26/2014,64.10714
9/29/2014,64.222855
9/30/2014,64.454285
10/1/2014,62.685715
10/2/2014,64.28286
10/3/2014,65.648567
10/6/2014,66.211426
10/7/2014,65.178574
10/8/2014,66.694283
10/9/2014,65.945717
10/10/2014,64.582855
10/13/2014,62.654285
10/14/2014,64.160004
10/15/2014,64.08429
10/16/2014,51.671429
10/17/2014,51.012856
10/20/2014,51.317142
10/21/2014,52.284286
10/22/2014,53.521427
10/23/2014,54.720001
10/24/2014,55.002857
10/27/2014,54.200001
10/28/2014,55.174286
10/29/2014,54.014286
10/30/2014,54.144287
10/31/2014,56.110001
11/3/2014,55.487144
11/4/2014,54.682858
11/5/2014,54.34
11/6/2014,54.757141
11/7/2014,54.880001
11/10/2014,55.324287
11/11/2014,54.650002
11/12/2014,54.837143
11/13/2014,54.201427
11/14/2014,55.148571
11/17/2014,54.44857
11/18/2014,54.432858
11/19/2014,51.871429
11/20/2014,52.591431
11/21/2014,51.468571
11/24/2014,50.924286
11/25/2014,49.855713
11/26/2014,50.165714
11/28/2014,49.512856
12/1/2014,48.830002
12/2/2014,50.330002
12/3/2014,50.73143
12/4/2014,50.085712
12/5/2014,50.131428
12/8/2014,48.497143
12/9/2014,49.111427
12/10/2014,47.759998
12/11/2014,47.804287
12/12/2014,47.782856
12/15/2014,46.720001
12/16/2014,45.205715
12/17/2014,47.664288
12/18/2014,47.774284
12/19/2014,48.58857
12/22/2014,48.097141
12/23/2014,48.061428
12/24/2014,48.871429
12/26/2014,48.578571
12/29/2014,48.847141
12/30/2014,49.032856
12/31/2014,48.80143
1/2/2015,49.848572
1/5/2015,47.311428
1/6/2015,46.501431
1/7/2015,46.742859
1/8/2015,47.779999
1/9/2015,47.041428
1/12/2015,45.547142
1/13/2015,46.255714
1/14/2015,46.32
1/15/2015,46.251431
1/16/2015,48.191429
1/20/2015,49.828571
1/21/2015,58.468571
1/22/2015,61.205715
1/23/2015,62.494286
1/26/2015,63.794285
1/27/2015,64.881432
1/28/2015,63.208572
1/29/2015,63.400002
1/30/2015,63.114285
2/2/2015,63.009998
2/3/2015,65.274284
2/4/2015,64.101433
2/5/2015,64.129997
2/6/2015,63.48
2/9/2015,63.295715
2/10/2015,64.849998
2/11/2015,64.984283
2/12/2015,65.247147
2/13/2015,66.585716
2/17/2015,67.137146
2/18/2015,67.865715
2/19/2015,67.800003
2/20/2015,68.314285
2/23/2015,67.405716
2/24/2015,67.839996
2/25/2015,68.332855
2/26/2015,69.004288
2/27/2015,67.844284
3/2/2015,68.60714
3/3/2015,67.815712
3/4/2015,67.110001
3/5/2015,66.807144
3/6/2015,64.874283
3/9/2015,63.66143
3/10/2015,62.151428
3/11/2015,62.884285
3/12/2015,64.045715
3/13/2015,62.628571
3/16/2015,60.281429
3/17/2015,59.78857
3/18/2015,60.445713
3/19/2015,60.744286
3/20/2015,61.185715
3/23/2015,60.714287
3/24/2015,62.611427
3/25/2015,60.25
3/26/2015,59.751431
3/27/2015,59.252857
3/30/2015,60.367142
3/31/2015,59.527142
4/1/2015,59.017143
4/2/2015,59.154285
4/6/2015,60.330002
4/7/2015,60.494286
4/8/2015,63.049999
4/9/2015,62.785713
4/10/2015,64.938568
4/13/2015,67.811432
4/14/2015,68.387146
4/15/2015,67.922859
4/16/2015,80.292854
4/17/2015,81.650002
4/20/2015,81.055717
4/21/2015,80.062859
4/22/2015,79.668571
4/23/2015,79.865715
4/24/2015,79.771431
4/27/2015,80.868568
4/28/2015,80.437141
4/29/2015,80.407143
4/30/2015,79.5
5/1/2015,79.575714
5/4/2015,79.271431
5/5/2015,80.792854
5/6/2015,80.077141
5/7/2015,80.748573
5/8/2015,82.085716
5/11/2015,84.278572
5/12/2015,83.377144
5/13/2015,82.872856
5/14/2015,83.835716
5/15/2015,87.60714
5/18/2015,88.267143
5/19/2015,88.068573
5/20/2015,88.790001
5/21/2015,89.002853
5/22/2015,88.83857
5/26/2015,87.992859
5/27/2015,89.85714
5/28/2015,89.507141
5/29/2015,89.151428
6/1/2015,89.002853
6/2/2015,89.129997
6/3/2015,88.808571
6/4/2015,89.348572
6/5/2015,90.459999
6/8/2015,89.604286
6/9/2015,92.449997
6/10/2015,95.871429
6/11/2015,95.094284
6/12/2015,94.418571
6/15/2015,93.431427
6/16/2015,95.272858
6/17/2015,94.271431
6/18/2015,94.742859
6/19/2015,93.871429
6/22/2015,96.414284
6/23/2015,97.312859
6/24/2015,96.944283
6/25/2015,94.891426
6/26/2015,93.08857
6/29/2015,92.23143
6/30/2015,93.848572
7/1/2015,93.635712
7/2/2015,94.044289
7/6/2015,94.571426
7/7/2015,94.091431
7/8/2015,93.507141
7/9/2015,95.727142
7/10/2015,97.228569
7/13/2015,101.087143
7/14/2015,100.371429
7/15/2015,98.129997
7/16/2015,115.809998
7/17/2015,114.769997
7/20/2015,110.550003
7/21/2015,112.510002
7/22/2015,111.5
7/23/2015,110.099998
7/24/2015,109.339996
7/27/2015,106.43
7/28/2015,106.900002
7/29/2015,107.080002
7/30/2015,111.559998
7/31/2015,114.309998
8/3/2015,112.559998
8/4/2015,121.150002
8/5/2015,123.709999
8/6/2015,126.449997
8/7/2015,123.519997
8/10/2015,123.029999
8/11/2015,122.739998
8/12/2015,120.510002
8/13/2015,123.730003
8/14/2015,123.389999
8/17/2015,125.360001
8/18/2015,124.050003
8/19/2015,122.059998
8/20/2015,112.489998
8/21/2015,103.959999
8/24/2015,96.879997
8/25/2015,101.519997
8/26/2015,110.129997
8/27/2015,117.660004
8/28/2015,117.629997
8/31/2015,115.029999
9/1/2015,105.790001
9/2/2015,105.440002
9/3/2015,101.059998
9/4/2015,98.790001
9/8/2015,94.949997
9/9/2015,99.18
9/10/2015,99.480003
9/11/2015,97.510002
9/14/2015,95.690002
9/15/2015,99.160004
9/16/2015,104.080002
9/17/2015,104.209999
9/18/2015,102.620003
9/21/2015,100.300003
9/22/2015,98.470001
9/23/2015,98.07
9/24/2015,103.760002
9/25/2015,102.239998
9/28/2015,99.470001
9/29/2015,98.349998
9/30/2015,103.260002
10/1/2015,105.980003
10/2/2015,106.110001
10/5/2015,111.25
10/6/2015,108.330002
10/7/2015,108.099998
10/8/2015,114.93
10/9/2015,113.330002
10/12/2015,113.449997
10/13/2015,109.730003
10/14/2015,110.230003
10/15/2015,101.089996
10/16/2015,98.989998
10/19/2015,101.690002
10/20/2015,98.989998
10/21/2015,97.959999
10/22/2015,97.32
10/23/2015,100.040001
10/26/2015,103.040001
10/27/2015,103.07
10/28/2015,105.800003
10/29/2015,105.120003
10/30/2015,108.379997
11/2/2015,107.639999
11/3/2015,109.739998
11/4/2015,114.050003
11/5/2015,113.5
11/6/2015,114.059998
11/9/2015,109.860001
11/10/2015,112.699997
11/11/2015,112.860001
11/12/2015,108.919998
11/13/2015,103.650002
11/16/2015,111.349998
11/17/2015,117.099998
11/18/2015,120.629997
11/19/2015,120.220001
11/20/2015,123.839996
11/23/2015,125.029999
11/24/2015,123.309998
11/25/2015,124.160004
11/27/2015,125.440002
11/30/2015,123.330002
12/1/2015,125.370003
12/2/2015,128.929993
12/3/2015,126.809998
12/4/2015,130.929993
12/7/2015,125.360001
12/8/2015,126.980003
12/9/2015,124.199997
12/10/2015,122.910004
12/11/2015,118.910004
12/14/2015,120.669998
12/15/2015,118.599998
12/16/2015,122.639999
12/17/2015,122.510002
12/18/2015,118.019997
12/21/2015,116.629997
12/22/2015,116.239998
12/23/2015,118.160004
12/24/2015,117.330002
12/28/2015,117.110001
12/29/2015,119.120003
12/30/2015,116.709999
12/31/2015,114.379997
1/4/2016,109.959999
1/5/2016,107.660004
1/6/2016,117.68
1/7/2016,114.559998
1/8/2016,111.389999
1/11/2016,114.970001
1/12/2016,116.580002
1/13/2016,106.559998
1/14/2016,107.059998
1/15/2016,104.040001
1/19/2016,107.889999
1/20/2016,107.739998
1/21/2016,102.349998
1/22/2016,100.720001
1/25/2016,99.120003
1/26/2016,97.830002
1/27/2016,91.150002
1/28/2016,94.410004
1/29/2016,91.839996
2/1/2016,94.089996
2/2/2016,91.489998
2/3/2016,90.739998
2/4/2016,89.709999
2/5/2016,82.790001
2/8/2016,83.32
2/9/2016,86.129997
2/10/2016,88.449997
2/11/2016,86.349998
2/12/2016,87.400002
2/16/2016,89.050003
2/17/2016,94.760002
2/18/2016,90.489998
2/19/2016,89.230003
2/22/2016,91.93
2/23/2016,89.120003
2/24/2016,91.610001
2/25/2016,94.529999
2/26/2016,94.790001
2/29/2016,93.410004
3/1/2016,98.300003
3/2/2016,97.610001
3/3/2016,97.93
3/4/2016,101.580002
3/7/2016,95.489998
3/8/2016,96.230003
3/9/2016,98
3/10/2016,97.360001
3/11/2016,97.660004
3/14/2016,98.129997
3/15/2016,97.860001
3/16/2016,99.349998
3/17/2016,99.720001
3/18/2016,101.120003
3/21/2016,101.059998
3/22/2016,99.839996
3/23/2016,99.589996
3/24/2016,98.360001
3/28/2016,101.209999
3/29/2016,104.129997
3/30/2016,102.190002
3/31/2016,102.230003
4/1/2016,105.699997
4/4/2016,104.349998
4/5/2016,104.940002
4/6/2016,104.830002
4/7/2016,104.449997
4/8/2016,103.809998
4/11/2016,102.68
4/12/2016,106.980003
4/13/2016,109.650002
4/14/2016,110.419998
4/15/2016,111.510002
4/18/2016,108.400002
4/19/2016,94.339996
4/20/2016,96.769997
4/21/2016,94.980003
4/22/2016,95.900002
4/25/2016,93.559998
4/26/2016,92.43
4/27/2016,91.040001
4/28/2016,90.279999
4/29/2016,90.029999
5/2/2016,93.110001
5/3/2016,91.540001
5/4/2016,90.790001
5/5/2016,89.370003
5/6/2016,90.839996
5/9/2016,90.540001
5/10/2016,92.889999
5/11/2016,90.019997
5/12/2016,87.739998
5/13/2016,87.879997
5/16/2016,89.120003
5/17/2016,88.629997
5/18/2016,90.5
5/19/2016,89.550003
5/20/2016,92.489998
5/23/2016,94.889999
5/24/2016,97.889999
5/25/2016,100.199997
5/26/2016,102.809998
5/27/2016,103.300003
